,count,mean,std,min,25%,50%,75%,max
1257,8699.0,0.004862607478297621,0.02753745392403108,0.0,0.0,0.0,0.0,0.78773797
1258,8699.0,9.220019528210138e-05,0.0018283401548973037,0.0,0.0,0.0,0.0,0.11334858
1259,8699.0,0.0013570206336489252,0.006404544071032676,0.0,0.0,0.0,0.0,0.12392471
1260,8699.0,0.00829683753115295,0.02943649582483635,0.0,0.0,0.0,0.0,0.5607388
1261,8699.0,0.0417694455295495,0.052778558692330474,0.0,0.006089199,0.023530394,0.0561542285,0.44484523
1262,8699.0,0.0033241073943255203,0.011975065993083827,0.0,0.0,0.0,0.0,0.2278714
1263,8699.0,0.008523477874082194,0.034267581997836846,0.0,0.0,0.0,0.00245336215,0.79177886
1264,8699.0,0.008589280327161448,0.025106096146041982,0.0,0.0,0.0,0.0052440447000000005,0.46090457
1265,8699.0,0.3859974564381309,0.3847010776976603,0.0,0.08640851,0.25737435,0.589575185,2.4747708
1266,8699.0,0.011992921161331358,0.025309756132114815,0.0,0.0,0.0012359441,0.0128203925,0.45429724
1267,8699.0,0.0005248469034714336,0.005664032006971988,0.0,0.0,0.0,0.0,0.30065623
1268,8699.0,0.018584550780082087,0.049363705858533544,0.0,0.0,0.0,0.012000371,0.7035247
1269,8699.0,0.0017547839625473272,0.011481595642379924,0.0,0.0,0.0,0.0,0.2637131
1270,8699.0,0.0008723014391562248,0.006536077761236394,0.0,0.0,0.0,0.0,0.22290479
1271,8699.0,0.001379835951272422,0.009546607084900802,0.0,0.0,0.0,0.0,0.2794334
1272,8699.0,0.010161740445314434,0.01725035434908509,0.0,0.0,0.0020539497,0.0138532195,0.26698232
1273,8699.0,0.1574099831042195,0.1809467516278831,0.0,0.0118629055,0.08895791,0.25125153499999997,1.3697562
1274,8699.0,0.0006590381971457523,0.003300218024178045,0.0,0.0,0.0,0.0,0.05154498
1275,8699.0,0.08215806305133568,0.06984072738368456,0.0,0.0291551185,0.063726746,0.11984541,0.4510904
1276,8699.0,0.004391567789310955,0.016487367277623573,0.0,0.0,0.0,0.0,0.37483123
1277,8699.0,0.05545250559022448,0.10190965073534429,0.0,0.0,0.012675365,0.06649885,1.3903965
1278,8699.0,0.08626510740590436,0.08971027169125256,0.0,0.009700035,0.059187368,0.13842524,0.5248322
1279,8699.0,0.00597665199497387,0.013701249005215679,0.0,0.0,0.0,0.0054510567999999995,0.1630934
1280,8699.0,0.04598696632137852,0.06292243687874262,0.0,0.004560837,0.02259977,0.0636609125,0.6753607
1281,8699.0,0.05171112432131207,0.08660725991586431,0.0,0.0,0.010478107,0.0689896025,0.7943262
1282,8699.0,0.004252113349750086,0.014788903855541699,0.0,0.0,0.0,0.0,0.20318228
1283,8699.0,0.004658722486903644,0.012449035484887593,0.0,0.0,0.0,0.003406717,0.27402753
1284,8699.0,0.0937074655952952,0.07368905220564853,0.0,0.0347384695,0.080517106,0.13797982,0.4950418
1285,8699.0,0.04021711784964381,0.07798236957754463,0.0,0.0,0.00060592376,0.0472121425,1.1329794
1286,8699.0,0.0004731927417205426,0.003271543092071302,0.0,0.0,0.0,0.0,0.08150365
1287,8699.0,0.004752938166409729,0.01116961302624963,0.0,0.0,0.0,0.0036437964500000003,0.13760641
1288,8699.0,0.0006910170594967812,0.006010856660415581,0.0,0.0,0.0,0.0,0.18471551
1289,8699.0,8.180348169904585e-06,0.00043870474055306797,0.0,0.0,0.0,0.0,0.03910862
1290,8699.0,0.0014394150389236233,0.008589089843576966,0.0,0.0,0.0,0.0,0.28316417
1291,8699.0,0.0007517393131279917,0.0041869351506811665,0.0,0.0,0.0,0.0,0.07010262
1292,8699.0,0.00018648461130060925,0.002542018296834286,0.0,0.0,0.0,0.0,0.098585
1293,8699.0,0.001491832231826934,0.006989286759944551,0.0,0.0,0.0,0.0,0.16574273
